J. Glenn Brookshear	Computer Science: An Overview	71.72	35.86	17.93		Addison Wesley; 10 edition	January 6, 2008	12	5	2		English	0321524039	978-0321524034	paperback	688	Students and instructors alike continue to praise the broad coverage and clear exposition that Computer Science: An Overview uses to present a complete picture of the dynamic computer science field. Accessible to students from all backgrounds, Glenn Brookshear uses a language-independent context to encourage the development of a practical, realistic understanding of the field.  The Tenth Edition employs several world-renowned experts in respective fields to ensure that coverage reflects cutting-edge technology and appeals to today\'s students. Timely topics such as bioinformatics and artificial intelligence engage students, and the text provides coverage of foundational hardware topics like data representation and storage, machine architecture, and machine language.	10th Edition	Computer Science	''
Steven Vickers	Topology via Logic	42.14	21.07	10.54		Cambridge University Press	September 13, 1996	7	0	0		English	0521576512	978-0521576512	paperback	220	This advanced textbook on topology has three unusual features.  First, the introduction is from the locale iewpoint, motivated by the logic of finite observations: this provides a more direct approach than the traditional one based on abstracting properties of open sets in the real line. Second, the author freely exploits the methods of locale theory. Third, there is substantial discussion of some computer science applications. As computer scientists become more aware of the mathematical foundations of their discipline, it is appropriate that such topics are presented in a form of direct relevance and applicability. This book goes some way towards bridging the gap for computer scientists.	Cambridge Tracts in Theoretical Computer Science Computer Science ''
Michael Drmota (Editor), Philippe Flajolet (Editor), Danièle Gardy (Editor), Bernhard Gittenberger (Editor)	Mathematics and Computer Science III: Algorithms, Trees, Combinatorics and Probabilities	139.00	104.25	69.50	34.75	Birkhauser Basel; 1 edition	September 20, 2004	10	4	1	1	English	3764371285	978-3764371289	hardcover	554	This book contains invited and contributed papers on combinatorics, random graphs and networks, algorithms analysis and trees, branching processes, constituting the Proceedings of the 3rd International Colloquium on Mathematics and Computer Science that will be held in Vienna in September 2004. It addresses a large public in applied mathematics, discrete mathematics and computer science, including researchers, teachers, graduate students and engineers. They will find here current questions in Computer Science and the related modern and powerful mathematical methods. The range of applications is ery wide and goes beyond Computer Science.	v. 3 Computer Science ''
Justus Randolph	Computer Science Education Research at the Crossroads: A Methodological Review of Computer Science Education Research	100.00	50.00	25.00		VDM Verlag Dr. Muller	November 16, 2008	2	0	0		English	3639044258	978-3639044256	paperback	216	\"I believe that most people who are active in CSEd research should read [Computer Science Education Research at the Crossroads].\" -- Raymond Lister, SIGCSE Bulletin\'s education research columnist. In this text, the author, a research methodologist, examines the current research practices in the field of computer science education. Through a content analysis of hundreds of computer science education articles, the author answers the following questions about the state of the research: What ariables do computer science education researchers tend to examine? What methods do the use? How do they report their data? What are the latest research trends? This line of meta-research ends with a number of data-based recommendations for improving the state of computer science education research. It is a useful text for anyone who conducts, supervises, or reviews computer science education research.	'' Computer Science ''
Microsoft Press	Microsoft® Computer Dictionary, Fifth Edition	26.99	13.49	6.75		Microsoft Press; 5 edition	June 1, 2002	15	1	2		English	0735614954	978-0735614956	paperback	637	The fifth edition of the award-winning MICROSOFT COMPUTER DICTIONARY now features more than 10,000 entries! It\'s been fully updated and expanded to cover the latest technologies and terminology you will encounter at work or home-from encryption to XML, Linux to Microsoft .NET, Tablet PCs to digital TV. MICROSOFT COMPUTER DICTIONARY clearly and authoritatively defines computer terms and concepts-including the myriad acronyms, jargon, and slang the high-tech industry generates!	Cpg-Other Computer Science ''
Wolfgang Emmerich (Editor), Stefan Tai (Editor)	Engineering Distributed Objects: Second International Workshop, EDO 2000 Davis, CA, USA, November 2-3, 2000 Revised Papers	74.95	37.48	18.74		Springer; 1 edition	March 26, 2001	8	0	0		English	3540417923	978-3540417927	paperback	271	This book constitutes the thoroughly refereed post-proceedings of the Second International Workshop on Engineering Distributed Objects, EDO 2000, held in November 2000 in Davis, California, USA.The 15 revised full papers presented together with session surveys were carefully reviewed and selected from 30 submissions. The book presents topical sections on middleware selection, resource management, architectural reasoning, distributed communication, advanced transactions, and service integration.	Lecture Notes in Computer Science Computer Science ''
Jan van Leeuwen (Editor)	Handbook of Theoretical Computer Science, Vol. B: Formal Models and Semantics	75.96	37.98	18.99		The MIT Press	January 4, 1994	8	2	0		English	0262720159	978-0262720151	paperback	1287	\"Of all the books I have covered in the Forum to date, this set is the most unique and possibly the most useful to the SIGACT community, in support both of teaching and research.... The books can be used by anyone wanting simply to gain an understanding of one of these areas, or by someone desiring to be in research in a topic, or by instructors wishing to find timely information on a subject they are teaching outside their major areas of expertise.\" -- Rocky Ross, SIGACT News \"This is a reference which has a place in every computer science library.\" -- Raymond Lauzzana, Languages of Design The Handbook of Theoretical Computer Science provides professionals and students with a comprehensive overview of the main results and developments in this rapidly evolving field. Volume A covers models of computation, complexity theory, data structures, and efficient computation in many recognized subdisciplines of theoretical computer science. Volume B takes up the theory of automata and rewriting systems, the foundations of modern programming languages, and logics for program specification and erification, and presents several studies on the theoretic modeling of advanced information processing. The two olumes contain thirty-seven chapters, with extensive chapter references and individual tables of contents for each chapter. There are 5,387 entry subject indexes that include notational symbols, and a list of contributors and affiliations in each olume.	'' Computer Science ''
Hanne Riis Nielson , Flemming Nielson	Semantics with Applications: An Appetizer	34.03	17.02	8.51		Springer; 1 edition	March 28, 2007	6	0	0		English	1846286913	978-1846286919	paperback	274	Semantics will have an important role to play in the future development of software systems and domain specific languages, and there is a real need for an introductory book that presents the fundamental ideas behind these approaches; stresses their relationship by formulating and proving the relevant theorems; and illustrates the applications of semantics in computer science.  Computer Science ''
 This book investigates the relationship between the arious methods and describes some of the main ideas used, illustrating these ia interesting applications. Historically important application areas are used together with some exciting potential applications including: Validating prototype implementations of programming languages. Verifying program analyses that are part of more advanced implementations of programming languages. Verifying security analyses. Verifying useful program properties including information about execution time.	Undergraduate Topics in Computer Science Computer Science ''
Andras Gedeon	Science and Technology in Medicine: An Illustrated Account Based on Ninety-Nine Landmark Publications from Five Centuries	79.11	59.33	39.55	19.78	Springer; 1 edition	February 16, 2006	12	1	0	0	English	0387278745	978-0387278742	hardcover	551	The history and evolution of the fields of science and medicine are symbiotically linked and thus are mutually dependent. Discoveries in one domain have allowed for progress in the other, and it is nearly impossible to study one area in isolation. The influence of science and technologic discoveries on medicine has profoundly impacted the way physicians practice and has resulted in an extended life expectancy and quality of life that our ancestors never dreamed possible. Science and Technology in Medicine is a collection of 99 essays based on landmark publications that have appeared in the medical literature over the past 500 years. Each essay includes a summary of the article or chapter; text and images reproduced directly from the original source; a short biography of the author(s); and a discussion about the significance of the discovery and its subsequent influence on later developments. Original material by the likes of Drer, Bernoulli, Doppler, Pasteur, Trendelenburg, Curie and Rntgen offers readers a rare glimpse at publications housed in archives around the world, beautifully reproduced in one fascinating olume.	'' Computer Science ''
Todd Knowlton	Activities Workbook for Introduction to Computer Science Using C++, Third Edition	33.95	16.98	8.49		Course Technology Ptr	November 2001	4	0	0		English	0619034556	978-0619034559	paperback	254	Covers computer science fundamentals using C++ and is appropriate for a ariety of C++ courses. This textbook is designed to help students prepare for the Advanced Placement Test for C++ (A and AB). --This text refers to the Hardcover edition.	'' Computer Science ''
Steven A. Tretter	Constellation Shaping, Nonlinear Precoding, and Trellis Coding for Voiceband Telephone Channel Modems: With Emphasis on ITU-T Recommendation V.34	185.00	138.75	92.50	46.25	Springer; 1 edition	March 31, 2002	7	0	1	0	English	1402070063	978-1402070068	hardcover	288	An excellent reference for those working in the broad fields of communication theory, information theory, and modern design. Essential for researchers in modulation and coding for oiceband telephone line modems; signal constellation design; nonlinear precoding for modern trellis coding.	v. 34 Computer Science ''
Jane Horgan	Probability with R: An Introduction with Computer Science Applications	79.96	59.97	39.98	19.99	Wiley; New edition	November 10, 2008	14	1	0	3	English	0470280735	978-0470280737	hardcover	394	Probability with R is a comprehensive introductory book on probability with an emphasis on computing-related applications. Real examples show how probability can be used in practical situations, and the freely available and downloadable statistical programming language R illustrates and clarifies the book\'s main principles. Promoting a simulation- and experimentation-driven method, this book is the ultimate introduction to probability and its computer science applications using R.	'' Computer Science ''
James M. Lee	Verilog® Quickstart: A Practical Guide to Simulation and Synthesis in Verilog	118.55	88.91	59.27	29.64	Springer; 3rd edition	May 2, 2005	8	0	0	0	English	0792376722	978-0792376729	hardcover	384	Revised and updated in accordance with the new 1364-2001 standard, much of which applies to synthesizable Verilog. Over 100 runable examples included on the CD-ROM.	The Springer International Series in Engineering and Computer Science Computer Science ''
David Gries	The Science of Programming	55.00	27.50	13.75		Springer	October 24, 2007	3	0	1		English	0387964800	978-0387964805	paperback	366	This is the ery first book to discuss the theory and principles of computer programming on the basis of the idea that a proof of correctness and a program should be developed hand in hand. It is built around the method first proposed by Dijkstra in his monograph The Discipline of Programming (1976), involving a \"calculus for the derivation of programs.\" Directing his materials to the computer programmer with at least one year of experience, Gries presents explicit principles behind program development, and then leads the reader through example programs using those principles. Propositions and predicate calculus are presented as a took for the programmer, rather than simply an object of study. The reader should come away with a fresh outlook on programming theory and practice, and the assurance to develop correct programs effectively.	Monographs in Computer Science Computer Science ''
Kai-Tai Fang , Runze Li , Agus Sudjianto	Design and Modeling for Computer Experiments	57.56	43.17	28.78	14.39	Chapman & Hall/CRC; 1 edition	October 14, 2005	1	0	0	0	English	1584885467	978-1584885467	hardcover	304	Computer simulations based on mathematical models have become ubiquitous across the engineering disciplines and throughout the physical sciences. Successful use of a simulation model, however, requires careful interrogation of the model through systematic computer experiments. While specific theoretical/mathematical examinations of computer experiment design are available, those interested in applying proposed methodologies need a practical presentation and straightforward guidance on analyzing and interpreting experiment results. Written by authors with strong academic reputations and real-world practical experience, Design and Modeling for Computer Experiments is exactly the kind of treatment you need. The authors blend a sound, modern statistical approach with extensive engineering applications and clearly delineate the steps required to successfully model a problem and provide an analysis that will help find the solution. Part I introduces the design and modeling of computer experiments and the basic concepts used throughout the book. Part II focuses on the design of computer experiments. The authors present the most popular space-filling designs - like Latin hypercube sampling and its modifications and uniform design - including their definitions, properties, construction and related generating algorithms. Part III discusses the modeling of data from computer experiments. Here the authors present arious modeling techniques and discuss model interpretation, including sensitivity analysis. An appendix reviews the statistics and mathematics concepts needed, and numerous examples clarify the techniques and their implementation. The complexity of real physical systems means that there is usually no simple analytic formula that sufficiently describes the phenomena. Useful both as a textbook and professional reference, this book presents the techniques you need to design and model computer experiments for practical problem solving.	Computer Science & Data Analysis Computer Science ''
Joe Kraynak	The Complete Idiot's Guide to Computer Basics, 5th Edition	13.57	6.79	3.39		Alpha; 5 edition	February 3, 2009	3	1	0		English	1592578594	978-1592578597	paperback	448	Time for an upgrade! The fifth edition of The Complete Idiot\'s Guide to Computer Basics places the reader in charge of the computer, rather than the other way around, and places the focus on software troubleshooting rather than hardware techno-babble. The reader wants to do something practical with his or her computer--this book shows them how. Covers basic office programs and how to manage photo, ideo, and music files Advice on safe web-surfing, including coverage of newsgroups, message boards, and mailing lists New green computing initiatives that help protect the environment Maintenance and upgrading information	'' Computer Science ''
Greg Perry	Sams Teach Yourself Visual Basic 6 in 21 Days	31.32	15.66	7.83		Sams	August 23, 1998	4	0	1		English	0672313103	978-2744005510	paperback	880	Visual Basic programming techniques are presented in a logical and easy-to-follow sequence that helps you really understand the principles involved in developing programs. The reader begins with learning the basics to write a first program and then moves on to adding oice, music, sound, and graphics.  After reading this book, the reader will be able to write their own DLLs, create ActiveX controls, use object linking and embedding (OLE) and write Visual Basic programs that support multiple document interface, and much more. Various topics covered are: - Properties, Controls, and Objects - Graphics, Controls  Methods - Interfacing with Windows - Arrays, OLE, and other topics - Data Control and SQL - Multiple Document Interface - ActiveX- Sound Programming and DirectSound - Building ActiveX Controls and all the latest features of Visual Basic.	'' Computer Science ''
Frank Klawonn	Introduction to Computer Graphics: Using Java 2D and 3D	32.54	16.27	8.13		Springer; 1 edition	February 11, 2008	11	3	1		English	1846288479	978-1846288470	paperback	286	Computer graphics comprises the creation and representation of simple graphical elements and images, as well as modern techniques for rendering a irtual reality. To apply these techniques correctly, one requires a basic understanding of the fundamental concepts in graphics.  Computer Science ''
 This book introduces the most important basic concepts of computer graphics, coupling the technical background and theory with practical examples and applications throughout. Its user-friendly approach enables the reader to gain understanding through the theory at work, ia the many example programs provided. With only elementary knowledge of the programming language Java, the reader will be able to create their own images and animations immediately, using Java 2D and/or Java 3D.	Undergraduate Topics in Computer Science Computer Science ''
Sun-Chong Wang	Interdisciplinary Computing in Java Programming Language	169.00	126.75	84.50	42.25	Springer; 1 edition	August 31, 2003	4	1	1	0	English	1402075138	978-1402075131	hardcover	282	Books on computation in the marketplace tend to discuss the topics within specific fields. Many computational algorithms, however, share common roots. Great advantages emerge if numerical methodologies break the boundaries and find their uses across disciplines. Interdisciplinary Computing In Java Programming Language introduces readers of different backgrounds to the beauty of the selected algorithms. Serious quantitative researchers, writing customized codes for computation, enjoy cracking source codes as opposed to the black-box approach. Most C and Fortran programs, despite being slightly faster in program execution, lack built-in support for plotting and graphical user interface. This book selects Java as the platform where source codes are developed and applications are run, helping readers/users best appreciate the fun of computation.  Interdisciplinary Computing In Java Programming Language introduces Java Programming language within the first part of the book. The second part includes ten chapters of algorithms. Each chapter includes a detailed example application. The approach is therefore to elucidate the algorithm(s) in the first half of the chapter, while devoting the rest of the chapter to materializing the algorithmic concepts in Java with a judiciously chosen example application. Other distinctive features of this book include distributed/parallel computing and animation in Java. Interdisciplinary Computing In Java Programming Language is designed to meet the needs of a professional audience composed of practitioners and researchers in science and technology. This book is also suitable for senior undergraduate and graduate-level students in computer science, as a secondary text.	The Springer International Series in Engineering and Computer Science Computer Science ''
Sun-Chong Wang	Interdisciplinary Computing in Java Programming Language	169.00	126.75	84.50	42.25	Springer; 1 edition	August 31, 2003	14	2	1	2	English	1402075138	978-1402075131	hardcover	282	Books on computation in the marketplace tend to discuss the topics within specific fields. Many computational algorithms, however, share common roots. Great advantages emerge if numerical methodologies break the boundaries and find their uses across disciplines. Interdisciplinary Computing In Java Programming Language introduces readers of different backgrounds to the beauty of the selected algorithms. Serious quantitative researchers, writing customized codes for computation, enjoy cracking source codes as opposed to the black-box approach. Most C and Fortran programs, despite being slightly faster in program execution, lack built-in support for plotting and graphical user interface. This book selects Java as the platform where source codes are developed and applications are run, helping readers/users best appreciate the fun of computation.  Interdisciplinary Computing In Java Programming Language introduces Java Programming language within the first part of the book. The second part includes ten chapters of algorithms. Each chapter includes a detailed example application. The approach is therefore to elucidate the algorithm(s) in the first half of the chapter, while devoting the rest of the chapter to materializing the algorithmic concepts in Java with a judiciously chosen example application. Other distinctive features of this book include distributed/parallel computing and animation in Java. Interdisciplinary Computing In Java Programming Language is designed to meet the needs of a professional audience composed of practitioners and researchers in science and technology. This book is also suitable for senior undergraduate and graduate-level students in computer science, as a secondary text.	The Springer International Series in Engineering and Computer Science Computer Science ''
Michel Mardiguian	Controlling Radiated Emissions by Design, Second Edition	131.17	98.38	65.58	32.79	Springer; 2nd edition	November 2000	7	2	2	1	English	0792379780	978-0792379782	hardcover	352	In all possible industrial, military and household/personal applications, the number of digital devices operating with data rates of hundreds of Megabits, using processor chips with Gigahertz clocks, has increased astronomically. At the same time, a myriad of popular RF receivers like portable telephones, laptop PCs with integrated wireless modems, wireless Internet, and other electronic devices, are becoming ubiquitous, such that the number of sensitive, licit receivers operating within a square kilometer of an urban area can be counted in tens of thousands. In the crowded space that they share, the conjunction of both events is increasing the number of potential interference situations, especially in the upper VHF and UHF regions where spurious radiations are most difficult to contain. There is, in addition, a growing, although controversial, concern about the possible health hazard caused by long exposure to near fields of low power radio transmitters. All these aspects result in a continuous effort for lowering RF radiations.  This new edition of Controlling Radiated Emissions by Design retains the step-by-step approach for incorporating EMC into every new design, from the ground up. Quite different from other classical EMC books, it approaches the problem from a development engineer\'s iewpoint, starting with the selection of quieter IC technologies, their implementation into a noise-free printed circuit layout, and the gathering of all these into a low radiation packaging, including I/O filtering, connectors and cables considerations.  Equally far from a cookbook of recipes, all guidelines are supported by thorough, but relatively easy and comprehensive calculated examples, allowing a quantitative design, instead of purely qualitative. New to this edition is material on surface mount techniques, IC\'s ground-bounce, random-versus-periodic frequency spectra and recent progress in low cost ferrite and filter components. Also included is detailed information on radiation from high-speed chips (e.g. Pentium 200 MHz) and the efforts by some manufacturers to reduce it. The book has numerous tables, all of which have been updated to reflect the latest changes in the field, including a brief overview of the U.S. and worldwide emission tests.  Controlling Radiated Emissions by Design is an invaluable tool for helping design engineers, EMC specialists and technicians develop more efficient and economical control of emissions.	The Springer ... Series in Engineering and Computer Science Computer Science ''
Dimitris Metaxas (Editor), Stephane Cotin (Editor)	Medical Simulation: International Symposium, ISMS 2004, Cambridge, MA, USA, June 17-18, 2004, Proceedings	74.95	37.48	18.74		Springer; 1 edition	July 27, 2004	7	2	0		English	3540221867	978-3540221869	paperback	296	This book constitutes the refereed proceedings of the International Symposium on Medical Simulation, ISMS 2004, held in Cambridge, MA, USA in June 2004.  The 32 revised full papers presented were carefully reviewed and selected from 50 submissions. The papers are organized in topical sections on soft tissue properties and modeling, real-time deformable models, haptic rendering, anatomical modeling, and applications and development frameworks.	Lecture Notes in Computer Science Computer Science ''
Jonathan (Y) Stein	Digital Signal Processing: A Computer Science Perspective	139.96	104.97	69.98	34.99	Wiley-Interscience; 1 edition	October 9, 2000	8	1	0	0	English	0471295469	978-0471295464	hardcover	856	Get a working knowledge of digital signal processing for computer science applications	'' Computer Science ''
Bernard A. Megrey (Editor), Erlend Moksness (Editor)	Computers in Fisheries Research	182.86	137.15	91.43	45.72	Springer; 2nd ed. edition	December 18, 2008	14	1	0	2	English	1402086350	978-1402086359	hardcover	422	This is the second edition of a book that reviews current and future computer trends in fisheries science applications. The first edition was published 10 years ago. Individuals have been quick to realize the potential of computers in fisheries and scientists continue to take advantage of the rapidly advancing tools and technology. This book provides a aluable sampling of contemporary applications and in some cases compares recent developments to the status of the situation 10 years ago. In many cases perspectives are presented by the same authors that contributed to the first edition. Scientists will have an opportunity to evaluate the suitability of different computer technology applications to their particular research situation thereby taking advantage of the experience of others.	'' Computer Science ''
Richard Lassaigne , Michel de Rougemont	Logic and Complexity	16.00	12.00	8.00	4.00	Springer; 1 edition	December 4, 2003	15	2	6	4	English	1852335653	978-1852335656	hardcover	368	Logic and Complexity looks at basic logic as it is used in Computer Science, and provides students with a logical approach to Complexity theory. With plenty of exercises, this book presents classical notions of mathematical logic, such as decidability, completeness and incompleteness, as well as new ideas brought by complexity theory such as NP-completeness, randomness and approximations, providing a better understanding for efficient algorithmic solutions to problems. Divided into three parts, it covers: Model Theory and Recursive Functions - introducing the basic model theory of propositional, 1st order, inductive definitions and 2nd order logic. Recursive functions, Turing computability and decidability are also examined. Descriptive Complexity - looking at the relationship between definitions of problems, queries, properties of programs and their computational complexity.  Approximation - explaining how some optimization problems and counting problems can be approximated according to their logical form. Logic is important in Computer Science, particularly for erification problems and database query languages such as SQL. Students and researchers in this field will find this book of great interest.	Discrete Mathematics and Theoretical Computer Science Computer Science ''
Bhubaneswar Mishra	What Computing Is All About	79.95	59.96	39.98	19.99	Springer; 1 edition	September 29, 1993	0	0	0	0	English	0387940901	978-0387940908	hardcover	416	Algorithmic Algebra studies some of the main algorithmic tools of computer algebra, covering such topics as Grbner bases, characteristic sets, resultants and semialgebraic sets. The main purpose of the book is to acquaint advanced undergraduate and graduate students in computer science, engineering and mathematics with the algorithmic ideas in computer algebra so that they could do research in computational algebra or understand the algorithms underlying many popular symbolic computational systems: Mathematica, Maple or Axiom, for instance. Also, researchers in robotics, solid modeling, computational geometry and automated theorem proving community may find it useful as symbolic algebraic techniques have begun to play an important role in these areas. The book, while being self-contained, is written at an advanced level and deals with the subject at an appropriate depth. The book is accessible to computer science students with no previous algebraic training. Some mathematical readers, on the other hand, may find it interesting to see how algorithmic constructions have been used to provide fresh proofs for some classical theorems. The book also contains a large number of exercises with solutions to selected exercises, thus making it ideal as a textbook or for self-study.	Texts and Monographs in Computer Science Computer Science ''
Alan W. Biermann	Great Ideas in Computer Science - 2nd Edition: A Gentle Introduction	52.00	26.00	13.00		The MIT Press; 2 edition	March 1, 1997	13	9	2		English	0262522233	978-0262522236	paperback	539	In Great Ideas in Computer Science: A Gentle Introduction, Alan Biermann presents the \"great ideas\" of computer science that together comprise the heart of the field. He condenses a great deal of complex material into a manageable, accessible form. His treatment of programming, for example, presents only a few features of Pascal and restricts all programs to those constructions.  Yet most of the important lessons in programming can be taught within these limitations. The student\'s knowledge of programming then provides the basis for understanding ideas in compilation, operating systems, complexity theory, noncomputability, and other topics. Whenever possible, the author uses common words instead of the specialized ocabulary that might confuse readers. Readers of the book will learn to write a ariety of programs in Pascal, design switching circuits, study a ariety of Von Neumann and parallel architectures, hand simulate a computer, examine the mechanisms of an operating system, classify arious computations as tractable or intractable, learn about noncomputability, and explore many of the important issues in artificial intelligence. This second edition has new chapters on simulation, operating systems, and networks. In addition, the author has upgraded many of the original chapters based on student and instructor comments, with a iew toward greater simplicity and readability.	'' Computer Science ''
Karl Johan Astrom , Bjorn Wittenmark	Computer-Controlled Systems: Theory and Design	112.26	56.13	28.07		Prentice Hall; 3 edition	November 30, 1996	13	2	2		English	0133148998	978-0133148992	paperback	555	This book provides a balanced survey of theory and practical aspects of computer-controlled systems. Design methods are given substantial coverage.FEATURES: NEW--Reorganized for greater flexibility: the first nine chapters provide enough material for a short course, while more advanced material is left for later chapters. NEW--Earlier introduction to design of digital controllers (Chapter 4). NEW--Implementation moves up to chapter 9 (from Chapter 14). NEW--Pole placement design is discussed before the deeper design issues of Chapter 6, allowing better discussion of control system design. * Interactive use of MATLAB and Simulink macros to understand the theory. * Extensive pedagogical aids to facilitate understanding. * Worked examples. * Matlab macros. * Problems. * Solutions manual. * Design methods and practical aspects of computer controlled systems are presented.	Prentice Hall Information and System Sciences Series Computer Science ''
MengChu Zhou , F. Dicesare	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems	249.00	186.75	124.50	62.25	Springer; 1 edition	December 31, 1992	12	2	0	0	English	0792392892	978-0792392897	hardcover	256	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems develops two essential resource-sharing concepts: parallel and sequential mutual exclusions and theoretical results in Petri synthesis. A parallel mutual exclusion (PME) is defined to model a resource shared by independent distributed processes, and a sequential mutual exclusion is a sequential composition of PMEs, modeling a resource shared by sequentially-related processes.	The Springer International Series in Engineering and Computer Science Computer Science ''
Marco Dorigo (Editor), Gianni Di Caro (Editor), Michael Sampels (Editor)	Ant Algorithms: Third International Workshop, ANTS 2002, Brussels, Belgium, September 12-14, 2002. Proceedings	55.98	27.99	13.99		Springer; 1 edition	October 3, 2002	12	4	0		English	3540441468	978-3540441465	paperback	305	Proceedings of the Third International Workshop, ANTS 2002, held September 12-14, 2002 in Brussels, Belgium. Presents the state of the art in research and development in the emerging field of ant algorithms. Softcover.	Lecture Notes in Computer Science Computer Science ''
Noelle Carbonell (Editor), Constantine Stephanidis (Editor)	Universal Access. Theoretical Perspectives, Practice, and Experience: 7th ERCIM International Workshop on User Interfaces for All, Paris, France, October ... Papers	104.00	52.00	26.00		Springer; 1 edition	April 28, 2003	5	0	0		English	3540008551	978-3540008552	paperback	534	This book constitutes the thoroughly refereed post-proceedings of the 7th ERCIM Workshop on User Interfaces for All, held in Paris, France, in October 2002.  The 40 revised full papers presented were carefully reviewed and selected during two rounds of refereeing and revision. The papers are organized in topical sections on user interfaces for all: accessibility issues, user interfaces for all: design and assessment, towards an information society for all, novel interaction paradigms: new modalities and dialogue style, novel interaction paradigms: accessibility issues, and mobile computing: design and evaluation.	Lecture Notes in Computer Science Computer Science ''
Maria Manzano	Extensions of First-Order Logic	75.00	37.50	18.75		Cambridge University Press	August 22, 2005	4	1	0		English	0521019028	978-0521019026	paperback	412	Classical logic has proved inadequate in arious areas of computer science, artificial intelligence, mathematics, philosopy and linguistics. This is an introduction to extensions of first-order logic, based on the principle that many-sorted logic (MSL) provides a unifying framework in which to place, for example, second-order logic, type theory, modal and dynamic logics and MSL itself. The aim is two fold: only one theorem-prover is needed; proofs of the metaproperties of the different existing calculi can be avoided by borrowing them from MSL. To make the book accessible to readers from different disciplines, whilst maintaining precision, the author has supplied detailed step-by-step proofs, avoiding difficult arguments, and continually motivating the material with examples. Consequently this can be used as a reference, for self-teaching or for first-year graduate courses.	Cambridge Tracts in Theoretical Computer Science Computer Science ''
Ulrik Brandes (Editor), Thomas Erlebach (Editor)	Network Analysis: Methodological Foundations	79.95	39.98	19.99		Springer; 1 edition	May 23, 2008	3	0	0		English	3540249796	978-3540249795	paperback	472	Network is a heavily overloaded term, so that network analysis means different things to different people. Specific forms of network analysis are used in the study of diverse structures such as the Internet, interlocking directorates, transportation systems, epidemic spreading, metabolic pathways, the Web graph, electrical circuits, project plans, and so on. There is, however, a broad methodological foundation which is quickly becoming a prerequisite for researchers and practitioners working with network models.  From a computer science perspective, network analysis is applied graph theory. Unlike standard graph theory books, the content of this book is organized according to methods for specific levels of analysis (element, group, network) rather than abstract concepts like paths, matchings, or spanning subgraphs. Its topics therefore range from ertex centrality to graph clustering and the evolution of scale-free networks.  In 15 coherent chapters, this monograph-like tutorial book introduces and surveys the concepts and methods that drive network analysis, and is thus the first book to do so from a methodological perspective independent of specific application areas.	Lecture Notes in Computer Science / Theoretical Computer Science and General Issues Computer Science ''
Stefano Bistarelli	Semirings for Soft Constraint Solving and Programming	84.95	42.48	21.24		Springer; 1 edition	February 22, 2009	0	0	0		English	3540211810	978-3540211815	paperback	279	Constraint satisfaction and constraint programming have shown to be ery simple but powerful ideas, with applications in arious areas. Still, in the last ten years, the simple notion of constraints has shown some deficiencies concerning both theory and practice, typically in the way over-constrained problems and preferences are treated. For this reason, the notion of soft constraints has been introduced with semiring-based soft constraints and alued constraints being the two main general frameworks.  This book includes formal definitions and properties of semiring-based soft constraints, as well as their use within constraint logic programming and concurrent constraint programming.  Moreover, the author shows how to adapt existing notions and techniques such as abstraction and interchangeability to the soft constraint framework and it is demonstrated how soft constraints can be used in some application areas, such as security.  Overall, this book is a great starting point for anyone interested in understanding the basics of semiring-based soft constraints.	Lecture Notes in Computer Science Computer Science ''
Benjamin W. Wah (Editor)	Wiley Encyclopedia of Computer Science and Engineering, 5-Volume Set	1,265.85	0.75	0.50	0.25	Wiley-Interscience; 1 edition	January 20, 2009	7	2	0	1	English	0471383937	978-0471383932	hardcover	3328	Wiley Encyclopedia of Computer Science and Engineering, 6-volume set, includes over 450 A to Z articles addressing the latest advances and findings in computer science and engineering, in addition to important topics of interest to computer scientists and engineers, including standards, electronic commerce, financial engineering, and computer education. Each article is written by an expert in his or her particular specialty and is peer-reviewed by two other experts to ensure that it is clear and precise. References and website of related interest accompany every article.	'' Computer Science ''
Dexter C. Kozen	The Design and Analysis of Algorithms	63.96	47.97	31.98	15.99	Springer; 1 edition	December 3, 1991	3	2	0	0	English	0387976876	978-0387976877	hardcover	320	The design and analysis of algorithms is one of the two essential cornerstone topics in computer science (the other being automata theory/theory of computation). Every computer scientist has a copy of Knuth\'s works on algorithms on his or her shelf. Dexter Kozen, a researcher and professor at Cornell University, has written a text for graduate study of algorithms. This will be an important reference book as well as being a useful graduate-level textbook.	Monographs in Computer Science Computer Science ''
Owen L. Astrachan	A Computer Science Tapestry: Exploring Computer Science with C++	64.92	32.46	16.23		McGraw Hill Higher Education; 2nd edition	January 1, 2001	8	2	3		English	0071217193	978-0071217194	paperback	368	\"A Computer Science Tapestry\" is designed for use in a first course in computer science (CS1) that uses C++ as its programming language. This book covers basic concepts in programming, program design and computer science along with giving students a good introduction to the C++ language. In the new edition, Astrachan has put more emphasis on object-oriented programming by introducing a graphics library and including a new chapter on object-oriented techniques. He has also added new case studies and \"design tips\".	'' Computer Science ''
