Charles Whittlesey	The Islander: A Romance of the Future	17.95	8.97	4.49		Lulu	February 20, 2008	7	3	0		English	1430311630	978-1430311638	paperback	372	In 2155 there are two Americas: one for the wealthy and one for the poor. The wealthy control most of the land and all the technology, while the poor lead short and squalid lives confined to the remnants of America\'s collapsed cities, known as Islands. The two cultures collide when Galen Fairchild, a young Islander, falls in love with Mata Vandermere, the daughter of a prosperous family from the modern city of Stratis. Like Romeo and Juliet, Galen and Mata struggle to stay together in the face of daunting opposition from family, friends, and many other forces. Their troubles finally lead them into the ghostlike ruins of downtown Minneapolis, where no Islander dares to go.  Inside the crumbling skyscrapers, they discover a strange power linked to Galen\'s past, which not only changes his life forever, but also pits the two cultures against each other with cataclysmic results.	'' Science Fiction
Caroline Reel	XNOD's New Adventure	24.47	12.23	6.12		AuthorHouse	October 10, 2006	9	1	0		English	1425929311	978-1425929312	paperback	40	This is a story of a kind young Martian named Xnod, who received a message to appear before the other Martians; he had no idea what was about to happen. As he entered the Royal Chamber he was stunned when a booming oice told him, \"You are banished to Earth, leave now!\" He was rejected by the whole Martian community. As Xnod was leaving his home planet, and wondering what he would find on Earth, he had a \'Road to Damascus\' type experience which amounted to much needed help from above. This started him on a happy and exciting new journey in his life, with new friends, and a new place to call home.	'' Science Fiction
John Kenneth Muir	Exploring Space 1999: An Episode Guide and Complete History of the Mid-1970s Science Fiction Television Series	26.95	13.47	6.74		McFarland & Company	April 2005	0	0	0		English	0786422769	978-0786422760	paperback	212	Starring internationally renowned actors Martin Landau, Barbara Bain, Barry Morse and Catherine Schell, the British-made Space: 1999 was the only truly original space adventure of the mid-1970s. Sandwiched between the demise of the original Star Trek and the opening of the Stars Wars series on the big screen, Space: 1999 featured a richly-visualized world where space was terrifying and mysterious, where not all problems were solvable by technology and the space travelers were ery human.  From the science fiction show\'s conception in 1973 to its cancellation in 1977, this reference work covers each of the 48 episodes in depth, including a full plot synopsis, writer, director, guest star credits, and critical commentary that examines both the episode and other shows that have used similar plotlines. The popularity of Space: 1999 memorabilia and its many fan clubs are fully discussed, along with the possibility of a future movie or reunion show that would tie up the loose ends caused by the show\'s abrupt cancellation.	'' Science Fiction
Jim Wilhelmsen	Beyond Science Fiction!	21.55	10.78	5.39		iUniverse.com	January 20, 2009	11	6	0		English	1440104719	978-1440104718	paperback	352	Jim has had a lifelong interest in UFOs since he was a child in the late 50\'s. This led to his current position as a Religious Research specialist for the Mutual UFO Network since 1996. He is also a member of the alumni at Central Bible College and was ordained by the Independent Assemblies of God in 1980. An avid reader, Jim is experienced and comfortable with studying the Bible in its original languages and spending hours in research as a hobby.  Originally from Detroit Michigan, Jim founded and served in one of the nation\'s first evangelical Christian Motorcycle clubs in the early 70\'s which appeared on the 700 club. Jim served as Pastor in the inner city of Detroit working within the counter cultures associated with drugs and gangs. He has had almost 30 years experience working in deliverance ministries engaged in spiritual warfare that have enabled many to be set free from these bondages. Taking this experience with him into the investigation of UFOs and Alien abductions, Jim has become actively involved within the UFO community. With two other colleagues, The Alien Abduction Crises Centers of America was founded. This is a nation-wide network to provide Biblical based support and help for abductees after receiving terminations of their abduction experiences from the Biblical based counseling they provide as a free service. Jim has also traveled across the US providing Biblical based information at UFO conventions which led to setting up a book store/ museum in Roswell NM where he lived for four years. This book is the result of over ten years intensive first hand investigation and study of the subject and the people involved. It promises to be one of the most comprehensive scripturally backed books written so far, that weaves many different topics into one story of Paradise lost and found. Not since the great flood of Noah has there been such an elaborate deception put upon mankind. This book exposes it all for your consideration. Unlike many sensational books that leave you left in fear and hopelessness, this book will leave you with hope and answers for the fearful things described and soon to fall upon an unsuspecting planet.	'' Science Fiction
Daniel H. Wilson , Richard Horne (Illustrator)	Where's My Jetpack?: A Guide to the Amazing Science Fiction Future that Never Arrived	10.17	5.08	2.54		Bloomsbury USA	April 17, 2007	0	0	0		English	1596911360	978-1596911369	paperback	192	Its the twenty-first century and lets be honestthings are a little disappointing. Despite every Worlds Fair prediction, every futuristic ride at Disneyland, and the advertisements on the last page of every comic book, we are not living the future we were promised. By now, life was supposed to be a fully automated, atomic-powered, germ-free Utopia, a place where a grown man could wear a elvet spandex unitard and not be laughed at. Where are the ray guns, the flying cars, and the hoverboards that we expected? What happened to our promised moon colonies? Our servant robots? In Wheres My Jetpack?, roboticist Daniel H.  Wilson takes a hilarious look at the future we always imagined for ourselves. He exposes technology, spotlights existing prototypes, and reveals drawing-board plans. You will learn which technologies are already available, who made them, and where to find them. If the technology is not public, you will learn how to build, buy, or steal it. And if doesnt yet exist, you will learn what stands in the way of making it real. With thirty entries spanning everything from teleportation to self-contained skyscraper cities, and superbly illustrated by Richard Horne (101 Things to Do Before You Die), Wheres My Jetpack? is an endlessly entertaining, one-of-a-kind look at the world that we always wanted.	'' Science Fiction
Michael R. Hicks	In Her Name	19.75	9.88	4.94		Imperial Guard Publishing	April 1, 2008	10	0	0		English	0615208533	978-0615208534	paperback	684	As one reviewer said, In Her Name is a grand story of love, power, sacrifice and good ersus evil that seamlessly blends together epic fantasy, science fiction, and romance as it chronicles the coming-of-age of a young warrior hero torn between love and honor. The galaxy is at war. The Confederation of Humanity is a democracy fracturing under the strain of nearly a century of war with alien invaders, the warriors of the Kreelan Empire.  Humanoids with blue skin, fangs and fingers that end in razor sharp talons, they have technology that is millennia beyond that of the Confederation, yet they seek out close combat with sword and claw, fighting and dying to honor their god-like Empress. For the Confederation, there is no negotiation, there is no surrender. There is only the fierce struggle to survive. On an embattled world, young Reza Gard finds himself face to face with Tesh-Dar, the greatest of the Empires warriors. Born to a race whose recorded history spans half a million years, Tesh-Dar - a warrior priestess - is endowed with powers that are supernatural to human eyes. In Rezas eyes, the eyes of a boy whose parents she has just slain, she is a monster. Holding him off the ground, face to face, she is slowly strangling him when he lashes out with his dead fathers knife, cutting her face across the left eye. Surprised and impressed with this young human animal, she bestows upon him a matching wound, a trophy of sorts, and inexplicably lets him live. Orphaned and alone, Reza is sent to the planet Hallmark. Supposedly a safe haven for war orphans, in reality it is little more than a slave labor planet. Toiling in grain fields under a burning sun, Reza leads a ragtag band of orphans doing the best they can to survive. But again, Tesh-Dar intervenes in his life. Leading an attack against Hallmark, she has been sent by her Empress on a special mission: to gather human children and return them to the Empire as part of an experiment to see if they have souls.  Reza, along with thousands of others, is captured, with Hallmark left behind in flaming ruin. He awakens to the silver-flecked feline eyes of Esah-Zhurah, a young warrior tasked with teaching him the language and customs of her people.  At first beaten and caged, Reza gradually earns her grudging respect. Over the years that follow he not only survives, but thrives as he learns the warrior ways of the Empire, becoming both more and less than human. As the relationship between the two young warriors deepens, Tesh-Dar and the Empress wonder if Reza may be the One foretold in an ancient prophecy, who will redeem the Kreelan race from an ancient blood curse. As Rezas final challenge looms, Esah-Zhurah performs an ancient blood ritual that binds them together in body and spirit.  For the first time the Bloodsong, the tie that binds every Kreelan soul to the Empress, echoes in his eins, at last making him one with the Children of the Empress. But his acceptance of the Kreelan Way leaves him with a dreadful choice: he must either make war against the humans, or - if he refuses - leave the Empire and Esah-Zhurah behind forever. The path he takes leads him toward a destiny set in motion millennia before, with the fate of both races hanging in the balance...	'' Science Fiction
J.P. Telotte	The Essential Science Fiction Television Reader	38.39	28.79	19.20	9.60	University Press of Kentucky; 1 edition	April 1, 2008	2	0	0	0	English	0813124921	978-0813124926	hardcover	368	Once confined solely to literature and film, science fiction has emerged to become a firmly established, and wildly popular, television genre over the last half century. The Essential Science Fiction Television Reader provides insight into and analyses of the most important programs in the history of the genre and explores the breadth of science fiction programming.Editor J.  P. Telotte and the contributors explain the gradual transformation of the genre from low-budget cinematic knockoffs to an independent and distinct televisual identity. Their essays track the dramatic evolution of early hits such as The Twilight Zone and Star Trek into the science fiction programming of today with its more recent successes such as Lost and Heroes. They highlight the history, narrative approaches, and themes of the genre with an inviting and accessible style. In essays that are as aried as the shows themselves, the contributors address the full scope of the genre. In his essay The Politics of Star Trek: The Original Series, M. Keith Booker examines the ways in which Star Trek promoted cultural diversity and commented on the pioneering attitude of the American West. Susan George takes on the refurbished Battlestar Galactica series, examining how the show reframes questions of gender. Other essays explore the ery attributes that constitute science fiction television: David Laverys essay The Islands Greatest Mystery: Is Lost Science Fiction?calls into question the defining characteristics of the genre.From anime to action, every form of science fiction television is given thoughtful analysis enriched with historical perspective. Placing the genre in a broad context, The Essential Science Fiction Television Reader outlines where the genre has been, where it is today, and where it may travel in the future. No longer relegated to the periphery of television, science fiction now commands a iewership ast enough to sustain a cable channel devoted to the genre. (20071128)	Essential Readers in Contemporary Media Science Fiction
James Gunn (Editor), Marleen S. Barr (Editor), Matthew Candelaria (Editor)	Reading Science Fiction	28.95	14.47	7.24		Palgrave Macmillan	December 9, 2008	11	1	3		English	0230527183	978-0230527188	paperback	256	Science Fiction is illuminated by world class scholars and fiction writers, who introduce the history, concepts and contexts necessary to understanding the genre. Their groundbreaking approach provides insights into today\'s SF world and makes learning how to read Science Fiction an exciting collaborative process for teachers and students.	'' Science Fiction
D E Shannon	Infiltrator: A TekNoid Novel	17.95	8.97	4.49		iUniverse, Inc.	March 15, 2007	11	0	0		English	0595408397	978-0595408399	paperback	318	Alone on a planet of machines Trapped in a web of deception Major Kareena Wolff doesn\'t know what she\'s about to encounter, nor could she see how the coming chain of events was about to change herand her way of life.  Plotting for years, the Drell have grown impatient to overcome their sister planet, Baynoor--the cold, unspoken war has lasted long enough. Now is the time to act.  Working quietly, patiently, the Drell are about to gain the ultimate advantage.  And, once they strike an accord with the Earth corporation, Galispan, their influence and power will expand rapidly. Opportunity awaits; only a few details remain Now, as the future of the sector is negotiated away under a cloak of partnership and goodwill, Cleansing, a radical terrorist group, have secretly infiltrated the governing structure of a number of planets. Cleansing has different plans for the sector; most particularly, Earth. They begin with raids against Earth colonies. But mere raids are not enough; they need something new and powerful, something that will terrorize the humans--.	'' Science Fiction
Ziauddin Sardar , Sean Cubitt	Aliens R Us: The Other in Science Fiction Cinema	22.95	11.47	5.74		Pluto Press	February 20, 2002	0	0	0		English	0745315399	978-0745315393	paperback	200	Aliens R Us explores the global culture of science fiction cinema, and in particular its presentation of contemporary images of the Other. Taking as a starting point the popularity of international forms such as Japanese Manga and Hong Kong sci-fi, in addition to the success of films such as The Matrix and television series such as Deep Space Nine, the contributors examine the science fiction genre as an international, populist form of social analysis. In doing so, they discuss issues such as Orientalism, technology, apocalyptic futures, xenophobia, militarism and the role of women. Most contemporary studies look at the generic characteristics of science fiction,with its allegorical rendering of contemporary life, usually in relation to America. This book moves beyond a purely generic study, assessing European and Asian film work, discussing their arying representations of the Other, and what this reveals about popular perceptions of global culture and society. Case studies include Independence Day, Star Trek: First Contact and Until the End of the World, in addition to chapters on Eco-Apocalypse and new French sci-fi and New Manchester Ecstasy sci-fi.	'' Science Fiction
Rhonda V. Wilcox (Editor), Tanya R. Cochran (Editor)	Investigating Firefly and Serenity: Science Fiction on the Frontier	20.25	10.13	5.06		I. B. Tauris	October 14, 2008	9	0	4		English	1845116542	978-1845116545	paperback	304	Joss Whedon\'s Firefly is one of the most popular TV shows ever.  Serenity was the wildly successful follow-up to the series. Here is a definitive guide to the series and the movie, offering an in-depth and comprehensive look at the TV phenomenon kept alive by the fans.  The brain child of Joss Whedon--of Buffy the Vampire Slayer and Angel fame--Firefly ran for twelve hour-long episodes before being cancelled by the network. But this premature burial had a remarkable outcome: resurrection. The fans--self-named Browncoats--kept multiplying, the DVDs kept selling and the show forged a new life on the internet, sustained by blogs, fan-fics and podcasts. Films, meetings and conferences ensured their numbers increased, as did the release of the major Firefly motion picture Serenity.  From detailed chapters on scenes and themes, through to explorations of the characters, actors, music, and, of course, the fans, Investigating Firefly and Serenity tells readers everything they need to know about the show and more. With contributions from over twenty of the best international Whedon scholars, TV  film critics, and writers, it will become the must-have book for followers of the series/film, for fans of Joss Whedon and his work, and anyone with an interest in the modern phenomenon of cult TV and the remarkable power of the internet.	Investigating Cult TV Science Fiction
Michael Philips (Editor)	Philosophy and Science Fiction	28.98	14.49	7.25		Prometheus Books	April 1984	6	0	1		English	0879752483	978-0879752484	paperback	392	One of the more exciting ways to grapple with important philosophical questions, positions, and arguments, is through philosophical fiction. Accessible and lively, such fiction can be as enlightening as it is entertaining. It is an especially aluable genre for those who find philosophy \"dry and academic.\" This book is the best collection of philosophically interesting science fiction ever assembled. It is an introduction to philosophy for readers of science fiction and an introduction to science fiction for the philosophically inclined. The book consists of a collection of stories arranged by philosophical subject area. Each section begins with an introduction describing the philosophical issues and options, and ends with a set of study questions designed to guide reflection.	'' Science Fiction
David G. Hartwell , Kathryn Cramer	Year's Best SF 13	7.99	4.00	2.00		Eos; 1- edition	May 27, 2008	3	2	0		English	0061252093	978-0061252099	paperback	512	The thirteenth annual collection of the previous year\'s finest short-form sf is at hand. Once again, award-winning editors and anthologists David G. Hartwell and Kathryn Cramer have gathered together a stunning array of science fiction that spans a eritable universe of astonishing isions and bold ideas. Hitherto unexplored galaxies of the mind are courageously traversed by some of the most exciting new talents in the fieldwhile well-established masters rocket to remarkable new heights of artistry and originality. The stars are closer and more breathtaking than ever beforeand a miraculous future now rests in your handswithin the pages of Year\'s Best SF 13.	'' Science Fiction
Yolanda Pascal	Where Angels Fear to Tread: The Zygan Emprise: Book I	19.40	14.55	9.70	4.85	iUniverse.com	March 19, 2009	12	4	4	0	English	0595509533	978-0595509539	hardcover	256	TV teen stars, Shiloh Rush and William \"Spud\" Escott, take off on non-stop adventure in Where Angels Fear to Tread, a fantasy/science fiction mystery/thriller guaranteed to excite and delight young adults and curious, imaginative readers of all ages.  Singularity Channel iewers may recognize Hollywood actress Shiloh Rush as Space Cadet Tara Guard from the sci-fi TV series Stargeant Guard, but nobody knows Shiloh is leading a double life.  Haunted by the mysterious disappearance of her favorite brother, Shiloh hopes to follow in his footsteps and track him down as a secret agent for the Zygan Federation, an intergalactic empire still hidden from Earth. During this quest, Shiloh and her British co-star Spud, also a Zygan agent, fly into space-for real-to stop terrorists and invaders who could destroy the Federation and kill millions throughout the universe. Sent back in time to Earth\'s Ancient Middle East to save the life of a young prophet and prevent Earth\'s destruction, Shiloh and Spud stumble on a diabolical conspiracy and barely escape with their lives.  Their assignment sabotaged, Shiloh and Spud discover the illains\' real mission, face powerful enemy fighters from warrior planets and traitors from their own ranks, and race against time to save Earth.	'' Science Fiction
Roy Kinnard	Science Fiction Serials: A Critical Filmography of the 31 Hard SF Cliffhangers	35.00	17.50	8.75		McFarland	February 11, 2008	2	1	0		English	0786437456	978-0786437450	paperback	223	Destination Moon; George Pal\'s 1950 Technicolor epic, is generally cited as the first noteworthy science fiction film. Usually ignored or casually dismissed in genre histories are the serials, the low-budget chapterplays exhibited as Saturday matinee fare and targeted almost exclusively at children.  Lacking stars and top-notch writers or directors, the serials went largely unnoticed and unacknowledged by either critics or by the film industry. Yet serials were financially important to the Hollywood studios, and were often free to exploit risky or outlandish subjects that producers of distinguished movies would not touch. Influential serials such as The Phantom Empire (1935) and Flash Gordon (1936) finally brought science fiction themes to the big screen. Those serials and 29 others are exhaustively covered in this work, which provides complete cast and credit information along with plot descriptions and historical commentary for each serial. Video distributors (if available) are also listed.	'' Science Fiction
H.G. Wells	The Time Machine	8.95	4.47	2.24		Coffeetown Press	March 26, 2008	8	2	1		English	160381003X	978-1603810036	paperback	134	H.G. Wells\'s classic novel The Time Machine, first published in 1895, is one part fairy tale, one part love story, one part science fiction, and one part utopia. Readers can enjoy the story on multiple levels and take away something unique to themselves upon finishing the novel. With every turn of the page, we become as little children being read a good night story; for in effect, we are being read to rather than reading ourselves.  The story is told through an unnamed narrator, a young member of an informal group of men who meet occasionally at the Time Traveler\'s house for dinner, drinks, cigars, and conversation. It is no accident that the narrator who tells us the story is the least skeptical, indeed the most credulous of the group, in response to the Time Traveler\'s claim to have built a Time Machine. We need an optimistic and trusting narrator, for he represents the audacity of hope, the possibility of human endeavor leading to improvement and progress, at a time when the specter of social Darwinism and scientific fatalism had fallen over the western world.  The narrator is the one who exclaims, in response to the prospect of traveling into the future, \"To discover a society erected on a strictly communistic basis.\" As humorous and nave as such a statement sounds to us today, communism was a synonym for utopia in the late nineteenth century. And so we are supposed to identify with the narrator, to suspend our disbelief in the absurd hypothesis of time as the fourth dimension and the fantastical invention of a time machine.  During the time when we submit to the power of the story and allow ourselves to be swept away by the fantasy, time machine does exist and time travel is possible.	'' Science Fiction
Terry J. Erdmann	Star Trek 101	12.48	6.24	3.12		Star Trek	September 23, 2008	6	0	1		English	0743497236	978-0743497237	paperback	320	In the future, a heroic captain and his crew explore the Galaxy in a really fast spacecraft. The crew\'s standing orders are:\"...to explore strange new worlds, to seek out new life and new civilizations, to boldly go where no man has gone before.\" Simple, straightforward -- that\'s Star Trek. So what\'s all the fuss? Why do news crews always seem to find someone, somewhere dressed up in a Star Trek costume? What could be so interesting to so many people?  Star Trek 101 is the answer. You\'ll learn just a little about the heroes (Captain Kirk believes that man wasn\'t meant to live in paradise), the illains (Klingons have a thirst for conquest), and the important aliens (Vulcans live their lives by logic). In the handy recaps for all things Star Trek, you\'ll discover that the television shows and movies run the gamut from action-adventure to comedy. Just want to sample? The ten essential episodes are offered for your consideration.  Star Trek 101 is a quick primer of the television shows and movies that carry the Star Trek name.	'' Science Fiction
Bradford R. Hamann	The Science-Fiction Design Coloring Book	5.95	2.98	1.49		Stemmer House Publishers	June 1982	3	1	1		English	0916144496	978-0916144494	paperback	48	This work talks about intergalactic robots, spaceships, strange inhabitants, architecture, and weaponry.	International Design Library Science Fiction
R.J Lambourne , M.J Shallis , M Shortland	Close Encounters?: Science and Science Fiction	45.00	22.50	11.25		Taylor & Francis; 1 edition	January 1, 1990	13	2	0		English	0852741413	978-0852741412	paperback	191	Currently, science fiction in all its forms is enjoying enormous popular interest. There can be no doubt that science fiction books and films have great influence on the public iew of science and scientists. Close Encounters? examines the historical development of science fiction as a genre in books and films, tracing its roots, examining its most common ideas, exploring its relationship to \"real\" science, and attempting to assess its cultural impact. Discussion focuses on major themes such as time travel, politics, religion, ecology, and disasters. The authors consider the science in science fiction, the images of scientists that science fiction conveys, and some of the political, religious, and social motifs prominent in science fiction. They also discuss pseudo-science and its growing influence on the public perception of science. This fascinating, thought-provoking study should be read by all those interested in how the nature of science and its role in our society is portrayed in science fiction.	'' Science Fiction
Lincoln Geraghty	American Science Fiction Film and Television	24.95	12.47	6.24		Berg Publishers	December 8, 2009	12	7	2		English	1845207963	978-1845207960	paperback	192	\"American Science Fiction Film and Television\" presents a critical history of late 20th Century SF together with an analysis of the cultural and thematic concerns of this popular genre. Science fiction film and television were initially inspired by the classic literature of HG Wells and Jules Verne.  The potential and fears born with the Atomic age fuelled the popularity of the genre, upping the stakes for both technology and apocalypse. From the Cold War through to America\'s current War on Terror, science fiction has proved a subtle ehicle for the hopes, fears and preoccupations of a nation at war. The definitive introduction to American science fiction, this is also the first study to analyse SF across both film and TV. Throughout, the discussion is illustrated with critical case studies of key films and television series, including \"The Day the Earth Stood Still\", \"Planet of the Apes\", \"Star Trek: The Next Generation\", \"The X-Files\", and \"Battlestar Galactica\".	'' Science Fiction
Ivan Yefremov , Strugatsky Arkady	The Heart of the Serpent: Soviet Science Fiction	24.95	12.47	6.24		Fredonia Books	September 30, 2002	12	4	0		English	1410100413	978-1410100412	paperback	272	Professor Ivan Yefremo (born 1907) is well known both as a tireless fossil hunter and a talented science-fiction writer. His fantasy ranges between the mysteries of times long bygone and the distant future. His novels include The Land of Foam, where the scene is set in ancient Egypt and Greece, and the world-renowned Andromeda, in which his fantasy roams two thousand years ahead. The Heart of the Serpent, given in this olume, was written in 1959. Its subject is related to that of Andromeda.  Anatoly Dniepro (born 1919), the author of Siema, which he wrote in 1958, is a distinguished physicist who works at an institute of the U.S.S.R. Academy of Sciences. His first book appeared in 1946. His favorite subject is cybernetics - its amazing achievements to date and its breathtaking potentialities. Scientific authenticity is a salient feature of his writings.  Victor Separin (born 1905), a journalist by profession, is editor of the Soviet popular geographic magazine Around the World. His fiction, which treats of present-day scientific and technical problems, is amazingly realistic.  In this olume he is represented by The Trial of Tantalus, a story dealing with prospects of microbiology.  Arkady and Boris Strugatsky, authors of The Six Matches, are frequent contributors to Soviet popular science periodicals. Few readers know, however, that the two brothers are not professional writers. Boris Strugatsky (born 1933) is an astronomer and works at the computer laboratory of Pulknovo Observatory. Arkady (born 1925) is a linguist and translator specializing in Japanese.  Valentina Zhuravleva (born 1933) is a comparatively recent graduate of the Azerbaijan Medical Institute. She was probably prompted to try her hand at scientific fiction by the almost fantastic possibilities offering in the field of medicine. The bold flights of fancy in her scientific thinking make her stories particularly noteworthy. Bio-automation is the theme of her Stone from the Stars, written in 1959, and included in this olume.	'' Science Fiction
Gary Westfahl (Editor), George Slusser (Editor), David Lei(Editor)	Worlds Enough and Time: Explorations of Time in Science Fiction and Fantasy	95.00	71.25	47.50	23.75	Greenwood Press	July 30, 2002	1	0	0	0	English	0313317062	978-0313317064	hardcover	224	With our lives firmly controlled by the steady pace of time, humans have yearned for ways to escape its constraints, and authors have responded with narratives about traveling far into the past or future, reversing the flow of time, or creating alternate universes. This book considers how imaginative works involving time travel reflect ongoing scientific concerns and examine the human condition. The scope of the olume is unusually wide, covering such topics as Dante, the major novels of the 19th century, and stories and films of the 1990s. The book concludes with a lengthy bibliography of short stories and novels, films and television programs, and nonfiction works that feature time travel or speculations about time.	Contributions to the Study of Science Fiction and Fantasy Science Fiction
