Paige Tyler	Kayla and the Rancher	15.00	7.50	3.75		ABCD Graphics and Design, Inc	August 18, 2008	0	0	0		English	1935152173	978-1935152170	paperback	120	Rancher Cord Holderness needs a wife, but with few prospects in the Wyoming Territory, he decides that the only way to find a well-bred young lady is to get a mail-order bride. However, the girl that\'s supposed to be his mail-order bride gets cold feet and leaves it up to her new friend, Kayla Mathison, to tell him that she\'s changed her mind. But when the handsome rancher assumes that the fiercely independent and stubborn Kayla is his mail-order bride, she finds herself going along with it. Running from an arranged marriage herself, and desperately in need of funds to get herself to San Francisco, she decides to lead Cord on so that she can steal the money she needs from him. But as the days turn into weeks, she finds that the money doesn\'t interest her as much as it once did, especially when Cord starts putting her over his knee and spanking her whenever she becomes a little too willful for his liking. Much to her surprise, she discovers that she\'s fallen in love with him.	''	Romance	''
A.C. Arthur	Defying Desire	5.99	3.00	1.50		Kimani	April 1, 2009	7	3	1		English	0373861095	978-0373861095	paperback	224	Fashion model Tia St. Claire keeps things light when it comes to menno strings, just flings. She\'s got her reasons, thank you. But even she finds Trent Donovan hard to resisthe\'s sexy, successful, persistent and built for a woman\'s wildest dreams. When their one-night stand leaves defiant longings, Tia isn\'t sure whether to run, hide or surrender to the former navy SEAL\'s rugged charms.  The last of the successful and seriously single \"Triple Threat\" Donovan brothers still happily unattached, Trent Donovan has dedicated his career to duty and danger. Until desire and beautiful, spirited Tia change everything. Now he\'s sleepless over an attraction too powerful to deny, and a secret dilemma with only one way outfollowing his heart.	Kimani Romance	Romance	''
Johanna Lindsey	Gentle Rogue	7.99	4.00	2.00		Avon; 1 edition	March 29, 2005	4	2	1		English	0380753022	978-0380753024	paperback	448	Gentle Rouge Heartsick and desperate to return home to America, Georgina Anderson boards the Maiden Anne disguised as a cabin boy--never dreaming she\'ll be forced into intimate servitude at the whim of the ship\'s irrepressible captain, James Mallory.  The black sheep of a proud and tempestuous family, the handsome ex-pirate once swore no woman alive could entice him into matrimony. But on the high seas his resolve will be weakened by an unrestrained passion--and by the high-spirited beauty whose love of freedom and adventure rivals his own.	Malory Novels	Romance	''
Cathy Maxwell	In the Highlander's Bed	6.99	3.50	1.75		Avon	January 29, 2008	3	1	0		English	0061122106	978-0061122101	paperback	384	Highland warrior Gordon Lachlan has spent his life fiercely battling the English. Now, to claim ictory for his clan, he must retrieve the legendary Sword of the MacKenna from the hands of his mortal enemies. His plan: to kidnap Constance Cameron from her remote boarding school and force her wellborn relatives to surrender the sword as her ransom.  But Lachlan is surprised that the woman he\'s snatched from her bed is no malleable miss.  Constance longs for adventure. She\'s tantalized by Lachlan and his passionate cause . . . and tempted enough by his seductive ways to wonder what it would be like to find herself in the Highlander\'s bed . . .	''	Romance	''
Jaimey Grant	Heartless	9.95	4.97	2.49		CreateSpace	September 18, 2008	7	0	2		English	1440414742	978-1440414749	paperback	236	Finding herself abandoned after the death of her father, Leandra Harcourt takes a chance on a dark stranger at a small inn. Married, she learns about her husband during his extended absences, discovering more truth and mystery than she ever could have dreamed. The Duke of Derringer is feared and reviled wherever he goes; he is a man not to be crossed. Finding himself suddenly in need of a wife only interferes with the plans he has already set in motion. Vowing to marry the first woman he meets, he stumbles upon Leandra Harcourt, desperate and alone. With only sporadic isits home, Derringer finds his wife intriguing, baffling, and oddly desirable. In her prosaic attitude and calm demeanor, he discovers a peacefulness that he\'s never known in his life and knows he will never find again. While facing a nameless assassin, his search for his missing cousin intensifies. Little does he realize that in reaching his goal, his enemies may reach theirs, endangering his new bride as well.	''	Romance	''
Sylvia Day	Pleasures of the Night	12.56	6.28	3.14		Avon Red	April 24, 2007	13	6	1		English	0061230987	978-0061230981	paperback	304	In the Twilight between sleep and consciousness, a battle rages between Dream Guardians and Nightmares. Captain Aidan Cross is a legend, as skilled in fulfilling erotic dreams as he is with the glaive that kills his enemy. Women see Aidan as part of their fantasies...except Lyssa Bates.  Exquisite, desirable, enigmatic Lyssa perplexes this immortal seducer because she sees him as he really is. And as he attempts to unravel her secrets the unthinkable occurs: Aidan Cross falls in love.  Lyssa has been having the most incredible dreams about a man whose blue eyes hold the promise of decadent pleasures and tempting intimacies. And then he appears on her doorstep! This intoxicating stranger is just as irresistible as the man of her dreams... but with her surrender there is also grave danger...  Because Aidan is on a mission, and the passion that consumes them body and soul could have dire consequences.  Loving the mortal woman prophesied to destroy Aidan\'s world is not only impossible... it is forbidden...	Dream Guardians, Book 1	Romance	''
Colleen Thompson	Head on	6.99	3.50	1.75		Love Spell	July 3, 2007	7	0	0		English	0505527138	978-0505527134	paperback	384	Hell On Wheels...  The full moon brings out the crazies; anyone in emergency services knows that. But for hospice nurse Beth Ann Decker, the gruesome murder that rocks Hatcher County is shockingly unexpected. As is the return of the Texas community\'s most hated prodigal son -- Mark Jessup. Sixteen years before, the town\'s bad boy was behind the wheel of a pickup that left three cheerleaders dead and Beth Ann so badly injured that people whispered she\'d have been better off in the grave with them.  Jessup is all man now -- tough, uncompromising, rich -- and a possible suspect in this new killing. Beth Ann knows he\'s the last person she should be spending time with, especially when a nighttime intruder makes it clear that she herself is a target. But in Mark\'s heated gaze, Beth Ann sees something a lot more exciting than pity. No matter how dangerous the road ahead, she\'s dead set on meeting life, and love...  Head On.	''	Romance	''
Catherine Lanigan	Writing the Great American Romance Novel	13.57	6.79	3.39		Allworth Press; 1st edition	August 1, 2006	3	0	0		English	1581154550	978-1581154559	paperback	240	The complete guide to turning romances into cash Romance * Romance accounts for $1.2 billion in sales and 55 percent of the paperback market * Takes writers beyond writing to selling and promotion Romance novels are the top-selling genre in fiction. How can aspiring writers break into this lucrative field? With Writing the Great American Romance Novel, the most complete guide to writing that novel, getting it published, working with editors, agents, and publicists, and promoting it once it\'s out! Step-by-step instruction shows how to create romantic heroes and heroines, structure a story, and write love scenes, as well as how to plan outlines, use timelines and grids, conduct personal interviews, and do historical research. With extras such as a list of publishers, a sample press release, a sample synopsis, and much more, this book is must-have for any aspiring romance writer passionate about writing.	''	Romance	''
Elisabeth Fairchild	Sugarplum Surprises	6.99	3.50	1.75		Signet	October 7, 2008	0	0	0		English	0451227123	978-0451227126	paperback	272	Lovely Jane Nichol-who spends her days disguised as a middle-aged seamstress-has crossed paths with a duke who shelters a secret as great as her own. But as Christmas approaches-and icious rumors surface-they begin to wonder if they can have their cake and eat it, too... --This text refers to an out of print or unavailable edition of this title.	Signet Regency Romance	Romance	''
Colleen Thompson	The Salt Maiden	7.99	4.00	2.00		Leisure Books	November 27, 2007	11	4	0		English	0843960175	978-0843960174	paperback	309	Deep beneath the desert lies a woman\'s body, mummified by salt, abandoned by those who ought to seek her. With her rests a secret that someone will kill to keep buried.  Devil\'s Claw It\'s a barren wasteland, the dead center of nowhere, and the last place Dana Vanover wants to be. But it\'s also the last known address of her missing sister. Determined to locate Angie, Dana won\'t be deterred by suspicious rednecks, snakebite, or even the grim prognosis of Sheriff Jay Eversole: no woman could survive more than a week alone in the burning heat of Rimrock County . But the endless sands aren\'t the only thing hotter than the chili served up in the Broken Spur caf. Despite small-town dirty politics, a deadly car chase and a dangerous paternity search, Dana and Jay can\'t keep their hands off each other. In the least populated area of the country they\'ve managed to find love. Now all they have to do is stay alive long enough to uncover...The Salt Maiden	''	Romance	''
G.A. Aiken	Dragon Actually	6.99	3.50	1.75		Zebra	September 1, 2008	4	0	0		English	1420103733	978-1420103731	paperback	352	It\'s not always easy being a female warrior with a nickname like Annwyl the Bloody. Men tend to either cower in fear - a lot - or else salute.  It\'s true that Annwyl has a knack for decapitating legions of her ruthless brother\'s soldiers without pausing for breath. But just once it would be nice to be able to really talk to a man, the way, she can talk to Fearghus the Destroyer.Too bad that Fearghus is a dragon, of the large, scaly and deadly type. With him, Annwyl feels safe - a far cry from the feelings aroused by the hard-bodied, arrogant knight Fearghus has arranged to help train her for battle.  With her days spent fighting a man who fill her with fierce, heady desire, and her nights spent in the company of a magical creature who could smite a illage just by exhaling, Annwyl is sure life couldn\'t get any stranger. She\'s wrong...	Dragon Kin, Book 1	Romance	''
Carol Umberger	Circle of Honor	10.19	5.09	2.55		Thomas Nelson	September 3, 2002	11	0	0		English	1591450055	978-1591450054	paperback	288	CIRCLE OF HONOR WINNER OF THE 2001 GOLDEN HEART AWARD (Romance writers of America) A RIVETING STORY OF BETRAYAL AND LOVE ON THE HIGHLANDS OF MEDIEVAL SCOTLAND It is fourteenth-century Scotland, and Gwenyth Comyn has a choice to make: Does she falsely accuse her sworn enemy, Adam Mackintosh, of assaulting her, or does she tell the truth and remain in captivity to her actual attacker? Though telling the truth would ensure bondage for herself, accusing Adam would unjustly dishonor himand likely secure his death. Gwenyths decision is complicated by her strong feelings of attraction toward the kindhearted and chivalrous Adam.  Circle of Honor takes you back to the time of Scotlands war for independence from England. When Robert the Bruce destroyed her family and her home. Gwenyth fled for her life, only to be captured and stripped of her titles and lands. Then a brutal assault by her captor leaves her wondering, Where was God when she needed Him? Does He care about her and her problems? As she struggles to hold on to her faith in God, Gwenyth must confront the battle between her desire for revenge and her growing love for Adam. Her fate, and Adams rest in the choice set before her	The Scottish Crown Series, Book 1	Romance	''
Nathaniel Hawthorne	The Blithedale Romance	6.99	3.50	1.75		Digireads.com	January 1, 2007	9	1	0		English	1420929623	978-1420929621	paperback	124	Set on a communal farm called Blithedale, \"The Blithedale Romance\" is the story of four inhabitants of the commune: Hollingsworth, a misogynist philanthropist obsessed with turning Blithedale into a colony for the reformation of criminals; Zenobia, a passionate feminist; Priscilla, who turns out to be Zenobia\'s half-sister; and Miles Coverdale, the narrator of the story.  The story concerns the freindship of the four at the commune, which starts intensely during the spring and summer but as autumn approaches begins to disintegrate towards a tragic end. A classic of American literature, \"The Blithedale Romance\" is a compelling narrative set against the backdrop of many important social and political issues of the 19th century.	''	Romance	''
Rona Sharon	Once A Rake	4.99	2.50	1.25		Zebra	December 1, 2007	11	7	2		English	0821780581	978-0821780589	paperback	384	War had scarred the Earl of Ashby\'s face...and perhaps his soul.  Before being wounded in the Napoleonic war and shunning society, the dashing lord had been a notorious rake. Now, Isabel Aubrey, a proper lady, dares to approach the masked, reclusive nobleman for a large donation to a worthy charity - and decides she must save him from his self-loathing. She begins to flirt. He responds. She invites him to a masquerade ball. He accepts and dazzles her with a kiss.But Isabel already has a fiance and despite her attraction to the earl she knows she must reject him. Yet no force on earth is greater than the passion that leads her into his bed; nothing she has ever experienced is more exciting and erotic. Now he asks her to stay with him although it will mean her ruin.  Isabel must not say yes - and the smitten earl cannot let her say no. To win her body and her heart, he initiates an outrageous scheme that only a rake would devise - and no woman can resist.	Zebra Historical Romance	Romance	''
Brenda Williamson	Sword of Rhoswen	11.20	5.60	2.80		Samhain Publishing	June 20, 2006	0	0	0		English	159998119X	978-1599981192	paperback	276	The Silver Dragon is a myth, so they say. But legends are often born from life. When Brienna Rhoswen sets out to find the man she has given a blood ow to marry, she never anticipates falling in love with the handsome rogue warrior. Brogan Torrick has avoided his betrothed for one reason-fear. Rumored she\'s a Mystic Healer, his prejudice rules his emotions. To garner an ally against an enemy, his father however, binds him into a marriage contract with the sorceress. Meeting as strangers, Brogan believes he\'s never seen a more beautiful and deadly messenger. On the journey, they struggle with an attraction they think is forbidden to them until they learn each other\'s identity. Only their love may not be enough to keep them together and a drop of blood from the Silver Dragon may doom all Kingdoms if their enemy gets hold of the Sword of Rhoswen. WARNING: This book contains hot, explicit sex between two people explained in graphic language.	''	Romance	''
Kresley Cole	Wicked Deeds on a Winter\'s Night	7.99	4.00	2.00		Pocket Star	October 2007	6	0	0		English	1416547037	978-1416547037	paperback	384	Her breathless kiss haunts him...  Bowen MacRieve of the Lykae clan was nearly destroyed when he lost the one woman meant for him. The ruthless warrior grew even colder, never taking another to his bed -- until a smoldering encounter with his enemy, Mariketa the Awaited, reawakens his darkest desires.  When sinister forces unite against her, the Highlander finds himself using all his strength and skill to keep her alive.  His slow, hot touch is irresistible...  Temporarily stripped of her powers, Mari is forced to take refuge with her sworn adversary. It\'s rumored that no one can tempt Bowen\'s hardened heart, but soon passion burns between them. Though a future together is impossible, she fears he has no intention of letting her go.  No deed is too wicked for her seduction...  If they defeat the evil that surrounds them, can Mari deny Bowen when he demands her body and soul -- or will she risk everything for her fierce protector?	The Immortals After Dark, Book 3	Romance	''
Zahra Owens	Diplomacy	10.79	5.39	2.70		Dreamspinner Press	December 29, 2007	0	0	0		English	0980101867	978-0980101867	paperback	228	Jack Christensen has everything he ever wanted. He\'s a rising star in US Diplomacy, the youngest man to have been appointed as an Ambassador of the United States. A career diplomat who\'s just been sent to a politically interesting Embassy in Europe, he has the perfect wife, speaks five languages and has all the right credentials, yet there\'s something missing and he doesn\'t quite know what. Then Lucas Carlton walks into an Embassy reception and introduces himself and his American fiance. From the first handshake, the young Englishman makes an impression on Jack that leaves him confused and uncharacteristically insecure. Lucas\' position as the British liaison to the American Embassy means they are forced to work together closely and they have a hard time denying the attraction between them, despite their current relationships. When their women decide to go on a weekend trip together, Jack and Lucas start a passionate relationship, which continues long after their partners return. Diplomatic circles are notoriously conservative though, and they each know that the right woman by their side makes a ery significant contribution to their success. Will they be able to make the right choices in their professional and personal lives? Or will they need to sacrifice one for the other? Full Chapter excerpt available at www.dreamspinnerpress.com	''	Romance	''
Christie Kelley	Every Time We Kiss	4.99	2.50	1.25		Zebra	March 1, 2009	11	1	0		English	1420103520	978-1420103526	paperback	353	It\'s been five years since Lady Jennette Selby\'s fiance died. Each courting season since has been filled with suitors eager to win her affection.  But Jennette\'s guilt has prompted her to swear off marriage. For her secrets are as dark as she is beautiful, and the accidental death of her fiance was tainted by a forbidden attraction...Matthew Harris, the new earl of Blackburn, has been scorned by the ton for unintentionally killing Lady Jennette\'s fiance. Forced to sell his estates and abandon his tenants if he does not marry a wealthy, respectable woman, Matthew turns to Lady Jennette to help him find a suitable wife. But sharing such close quarters only re-ignites an all-consuming desire neither can resist - even as every shadow of the past threatens to tear them apart.	''	Romance	''
Susan D. Kalior	Jenséa, an Angel\'s Touch: Into the World of Johnny	17.10	8.55	4.28		Blue Wing Publications, Workshops, and Lectures	November 30, 2008	2	0	0		English	0979566347	978-0979566349	paperback	384	Enter the world of johnny in this fascinating mix of dark fantasy, horror, and romance in Book Two of the Chaos Dragon Dark Fantasy/Horror Series.  Jump into the next adventure with johnny and Jensa in a complex multi-layered plot that encompasses the brightest and darkest realms of existence in this exciting romantic adventure. johnny a ampire-like, magical, time-bending being is compelled to incite chaos on earth. In love with Jensa, a human Angel (who is compelled to create harmony on earth), he is weakened. His choice is to perish .  . . or--to reclaim his power. Without chaos to create challenge for human growth, what might happen to the earth? And if johnny returns to inciting chaos, what will he do with his Angel? And what will he do when he has an opportunity to destroy earth and rule another world? An Angel\'s touch can be quite powerful, but it remains to be seen if it is powerful enough to prove love true, stabilize chaos, and save the earth.  Told from johnny\'s point of iew, Book Two delves deeper into the world of johnny who is on the ride of a lifetime through unpredictable twists and turns with supernatural beings in a mystery unfolding.  johnny reaches for the stars with one hand and drags his human angel along with the other into worlds and experiences she\'d prefer to forfeit. But as johnny would say, ah, to play the play. This story elicits laughter, tears, and heart warming enlightenment in the face of iolence, in a world of nightmares, with a touch of love.	The Chaos Dragon Dark Fantasy/Horror Series	Romance	''
Marie Rochelle	Dangerous Bet: Troy's Revenge: Tycoon Series Book 1	9.99	5.00	2.50		Red Rose	October 30, 2008	13	0	0		English	1604359005	978-1604359008	paperback	200	Will Headley be able to allow Troy all the cards in the deck or does she have something up her sleeve?  Tycoon Troy Christian had only loved one woman his whole life Headley Rose. but she left town at eighteen without sparing a second glance in his direction. Taking his heart with her and making him into the man he was today.   Now, ten years later she was back and wanted his help, but was she willingly to agree to his terms or would she lose everything her family had worked so hard to achieve. What made her leave ten years ago and what secrets is she holding?   He held all the cards in the palm of his hand. Revenge had never tasted so sweet or does it?	''	Romance	''
Kimberly Kaye Terry	Auctioned: An Invitation Erotic Odyssey	9.95	4.97	2.49		Strebor Books	March 3, 2009	2	0	0		English	1593092326	978-1593092320	paperback	160	A rejected, overachieving workaholic attempts to overcome her rage and humiliation during a whirlwind, hedonistic weekend in which her true worth is put to the test -- when she gives up control, she feels an exhilarating freedom she\'s never felt before.  Chase Davidson has always been driven to succeed. Growing up poor, Chase owed she would rise above the squalor of her childhood and become successful. When her Fortune 500 Company doesn\'t promote her, Chase is beyond distraught. Disgraced and furious, she wants her power back. Needing a quick fix to soothe her damaged ego, she impulsively accepts an invitation to an island adventure that promises to fulfill her every desire -- including her desire to be \"number one.\" Forced out of her comfort zone, both emotional and sexual, what she experiences is more than what she bargained for, but exactly what she needed.	Strebor Quickiez	Romance	''
Lara Adrian	Kiss of Midnight	6.99	3.50	1.75		Dell	May 1, 2007	13	7	1		English	0553589377	978-0553589375	paperback	432	He watches her from across the crowded dance club, a sensual black-haired stranger who stirs Gabrielle Maxwells deepest fantasies. But nothing about this nightor this manis what it seems. For when Gabrielle witnesses a murder outside the club, reality shifts into something dark and deadly. In that shattering instant she is thrust into a realm she never knew existeda realm where ampires stalk the shadows and a blood war is set to ignite.	The Midnight Breed, Book 1	Romance	''
Patrick Carnes , Debra Laaser , Mark Laaser	Open Hearts: Renewing Relationships with Recovery, Romance & Reality	19.55	9.78	4.89		Gentle Path Press	December 15, 1999	1	0	0		English	1929866003	978-1929866007	paperback	218	Open Hearts: Renewing Relationships With Recovery, Romance and Reality by Patrick Carnes, Ph.D., Debra Laaser and Mark Laaser, Ph.D. (Gentle Path Press, 1999) When a couple first comes together, the knee-weakening, heart-stopping, pants-dropping passion exhilarates. But turning that hunka hunka burnin love into an intimate bond comes no more naturally than learning to ride a bicycle or use chopsticks. What we are socialized to assume should be spontaneous and effortless requires patience and learned skills. Worse, should any problems erupt (you know, little things like kids, money or sex), we fear the relationship and we are irrevocably broken. We need help.  Open Hearts teaches those relationship skills. What makes it different is it is drawn from the lives of couples shattered by the ultimate betrayals of sex addiction. It takes principles learned in clinically treating couples shellshocked by shame and pain. Then it mixes them with spiritual steps drawn fr! om the authors own recovery to find healing hope in the hell of unimaginable hurt.  Though written by two noted psychologists, Open Hearts is not technical, but gentle and uplifting. Thats because authors Pat Carnes and Mark and Deb Laaser share how they found their way to joyous and fulfilling intimacy. Whats more, while these concepts originated in the recovery movement, they can transform any couple seeking renewal or trying to restore a broken relationship.  Open Hearts starts with basic truths: h We can only work on a relationship when were in that relationship. Running away never solved anything.  h If we have not resolved childhood developmental issues, we will seek out partners we think will resolve them. Always.  h Its perfectly healthy to fight. We just have to learn to do it better.  h As partners were often stuck in coupleshame. But working through it leads to true intimacy.  Open Hearts is a book a couple does together. It takes techniques Carne! s and Laaser developed in their psychotherapy practices and weaves them into a series of individual and joint exercises. It looks at tough issues: shame, anger, money, betrayal, sex, parenting. It encourages fun: drawing up a family motto, expressing spirituality together, taking gentleness breaks. It works.  Now these three authors address coupleship to show how a relationship, no matter how imperfect or new, can be transformed and restored to loving intimacy.  Join us in a gentle path to a renewed relationship.	''	Romance	''
Susan Squires	The Burning	6.99	3.50	1.75		St. Martin\'s Paperbacks	April 4, 2006	0	0	0		English	0312998554	978-0312998554	paperback	384	It is 1821, and all who know the beautiful, mysterious Ann Van Helsing believe she is insane. Yet Anns curse is the deep psychic ability that allows her to know everything about another human beingtheir history, thoughts, and desiressimply by touching them. Overwhelmed by a power she can barely control, Ann roams the woods and caves near her estate, searching for an elusive peace. Here she encounters the man who will change everything	The Companion Series	Romance	''
Shirley Hailstock	Nine Months With Thomas	5.99	3.00	1.50		Kimani	April 1, 2009	11	0	0		English	0373861109	978-0373861101	paperback	224	Social worker Meghan Howard lived to help others. But she\'s the one in need after being downsized out of her job. Now the only way Meghan can get her life back on track is to accept an out-of-this-world offer from wealthy, widowed businessman Thomas Worthington-Yates.  They\'ve decided: after Meghan fulfills her part of the agreement, she will go her own way. But workaholic Thomas is proving to be a caring, sensitive man underneath his hard-driving ways. And Meghan is finding it harder and harder to resist their growing attractionor the sweet promise of a future, and a family, together.	Kimani Romance	Romance	''
Jennifer Turner	Eternal Seduction	12.99	6.50	3.25		CreateSpace	October 8, 2008	14	4	0		English	1440422060	978-1440422065	paperback	224	After living on the streets of New York for over a decade, Logan admits her perceptions might be a little skewed. But twisted or not, there\'s a satisfying irony in watching a well dressed ampire stand in the middle of a ghetto alley, windblown trash scraping circles near his feet. What she finds even more intriguing, is waiting for him to decide if he\'s going to kill her.  Kerestyan hasn\'t made up his mind. As the Lord of New York, he can\'t let a drug addict, whose memories are packed with knowledge of ampires, run free in his city. It\'s not the first time he\'s been in this situation with a human, it\'s just the first time he\'s come face to face with one who doesn\'t seem to care.  And that\'s what makes the decision so difficult.  What horrors could you witness before you went numb? How long would it take before you felt that way? What could make you care again?  Logan\'s answers are simple: the worst humanity has to offer, almost thirty, and something she never expected.	''	Romance	''
Lois Greiman	The Princess and Her Pirate	5.99	3.00	1.50		Avon	June 24, 2003	11	5	0		English	0060502827	978-0060502829	paperback	384	Passion\'s Prisoner Princess Tatiana needs a groom to help her rule her ulnerable country. So she embarks on a desperate mission -- traveling in disguise to a neighboring land to forge an alliance with the dashing Cairn MacTavish, the fabled Pirate Lord. But instead of a marriage, a rude welcome awaits the brave, beautiful royal when she is accused of being a common thief -- and is taken captive by the rogue she had meant to wed!  Not since his adventurous days on the high seas has MacTavish felt the sort of excitement this gorgeous hellion inspires. He knows she is hiding something -- and each claim of innocence that comes from her lush, inviting lips only inflames his desire for a kissand for the passionate night that will inevitably follow. Yet a past betrayal is still fresh in MacTavish\'s memory, and he dares not trust his heart.  Now he ows to learn this mystery woman\'s secretseven if he has to seduce her to do it.	''	Romance	''
Judy Christenberry	Cinderella and the Cowboy	27.99	13.99	7.00		Ulverscroft Large Print; Lrg edition	April 2009	13	0	0		English	0263205835	978-0263205831	paperback	288	The hardheaded, dyed-in-the-wool cowboy had been called many thingsbut could he ever be called husband and daddy?  With her newborn and toddler in tow, struggling widow Elizabeth Ransom stepped onto the Ransom Ranch looking for the family she\'d never had. Luckily the children\'s grandfather welcomed them with open arms. But it was the blue-eyed ranch manager whom Elizabeth dreamed of.  Jack Clayton had to leave now that the Oklahoma ranch was no longer for sale. But the lovely Elizabeth would be tough to walk away from.  --This text refers to the Mass Market Paperback edition.	Romance Large Print	Romance	''
Kate Walker	Kate Walker\'s 12 Point Guide to Writing Romance	24.75	12.38	6.19		Studymates Ltd; 2nd edition	July 30, 2008	4	0	0		English	1842851314	978-1842851319	paperback	265	If you want to write romance and be a professional writer then this book is a must for you. Following on from the success of the first edition of this book, which won a major award, this guide explains what is meant by romance and takes you through the process of writing emotion and conflict. The author explains how dialogue should be natural between your heroine and her hero and she explains the difference between sensuality and passion. With an expanded text and more true insider-secrets this is a must for all writers of romance, whether professional or amateur.In this book you will learn: how to write emotion and create PTQ (page turning quality); why dialogue is the lifeblood of your novel; and, the importance of \'after\' and why the intense black moment in romance is so important. The book will appeal to: all students taking courses to improve their creative writing skills; post 16-Level students and first-year undergraduates on creative writing and creative studies degrees; adult education centres including WEA; teachers, tutors and lecturers; school libraries, reference and public libraries; and, University and college central libraries.  It is ideal for undergraduates. The related titles in the series include: \"Writing TV Scripts\"; \"Writing Historical Fiction\"; \"Starting to Write\" and \"Writing Crime\".	Studymates Writers Guides	Romance	''
Carol Ann Didier	Apache Warrior	3.99	2.00	1.00		Zebra	April 1, 2008	7	0	3		English	1420103768	978-1420103762	paperback	352	\"Unbidden Yearnings Always Lead To\"...Every day that Amanda Carroll and her sister travel farther west, they worry about possible Indian attacks. Their greatest fear becomes reality when five armed Apaches surround their coach. Brazenly confronting her attackers, Amanda looks straight into the dark eyes of their fierce leader - only to be shocked by the intense attraction she feels for this bronzed Apache warrior...\"The Most Wicked Pleasure\"...Kayto and his warriors had no intention to harm anyone, let alone the stunning woman before him. He is intrigued by her courage as she stares at him so defiantly - and a slow, searing desire ignites deep within him. Now he will not rest until the woman he dreams of day and night is his own...	Zebra Historical Romance	Romance	''
Joey W. Hill	The Vampire Queen\'s Servant	10.98	5.49	2.75		Berkley Trade	July 3, 2007	7	1	0		English	0425215903	978-0425215906	paperback	384	Paranormal erotica from an award-winning author who stands out in a genre known for its out-of-the-ordinary love play.\" (Romance Studio) Lady Elyssa Yamato Amaterasu Wentworth is a centuries-old ampire who\'s been given a new servant-Jacob, a total alpha male unaccustomed to submitting to any woman\'s wishes. What really binds Jacob to her are not her sensual midnight hungers, but something far more provocative. It stirs her blood, renews her life, and awakens her soul like only true love can. The passion between Elyssa and Jacob yields something else unexpected-a shared history that reaches back through the centuries and is fated to challenge their destiny like nothing ever will again.	Vampire Queen, Book 1	Romance	''
Kerrelyn Sparks	Secret Life of a Vampire	7.99	4.00	2.00		Avon	March 31, 2009	4	2	0		English	0061667854	978-0061667855	paperback	384	Nothing\'s sexier than an man who can keep a secret.  A typical bachelor party is all about beers and beautiful women. A ampire bachelor party is no different -- except the men are drinking Blissky (whiskey-flavored synthetic blood). And no one can throw a party quite like Jack, the illegitimate son of the legendary Casanova. But when the party gets out of hand and the cops show up, Jack has some explaining to do . . . if only he wasn\'t struck speechless by the beauty of Officer Lara Boucher.  Lara is sure there\'s something more than a bachelor party going on. What is Jack hiding? And why is he so interested in the recent disappearance of young women all over town? Her investigation uncovers more than she wants to know, especially about this modern-day Casanova. But if she\'s ever to make detective, she\'ll need to expose all his secrets . . . if only her heart wasn\'t on the line.	Love at Stake, Book 6	Romance	''
Dennis Rainey , Barbara Rainey , Bob DeMoss	Rekindling the Romance: Loving the Love of Your Life	13.49	6.75	3.37		Thomas Nelson	January 10, 2006	14	1	1		English	0785285563	978-0785285564	paperback	304	By God\'s design, romance is supposed to be the flame in the fireplace of marital intimacy. Yet far too many Christian couples feel cheated because their marriage produces as much spark as a book of wet matches. Others have neglected to fan the flames of passion for so long that they have lost hope of experiencing romance.  Rekindling the Romance, now available in trade paper, is organized into short, biblically-based chapters. Packed with practical insight, this tastefully candid and inviting resource provides the Christian couple with the keys to unlock their relational and sexual intimacy.	''	Romance	''
Elissa Wilds	Between Light and Dark	6.99	3.50	1.75		Love Spell	October 28, 2008	12	10	0		English	050552791X	978-0505527912	paperback	308	The strongest force on Earth can\'t be controlled. Not even by a powerful god or a talented witch!	Paranormal Romance	Romance	''
Gena Showalter	The Darkest Kiss	6.99	3.50	1.75		HQN Books	June 1, 2008	8	1	0		English	0373772327	978-0373772322	paperback	384	She has tempted many men but never found her equal.  Until now.  Though she has lived for centuries, Anya, goddess of anarchy, has never known pleasure. Until Lucien, the incarnation of deatha warrior eternally doomed to take souls to the hereafter. He draws her like no other. And Anya will risk anything to have him.  But when the merciless Lord of the Underworld is ordered by the gods to claim Anya herself, their uncontrollable attraction becomes an anguished pursuit. Now they must defeat the unconquerable forces that control them, before their thirst for one another demands a sacrifice of love beyond imagining.	Lords of the Underworld, Book 2	Romance	''
Tracy Madison	A Taste of Magic	6.99	3.50	1.75		Love Spell Paranormal Romance	February 24, 2009	5	2	0		English	050552810X	978-0505528100	paperback	292	A young, divorced bakery owner discovers she\'s inherited her gypsy ancestress\'s fabulous magical powers, but learns that when seeking true love with a hunky new neighbor, a person has to be careful what she cooks up.	''	Romance	''
Nia, K. Foxx	The Rancher's Ultimatum	9.90	4.95	2.48		Phaze Books	August 1, 2007	9	2	1		English	159426743X	978-1594267437	paperback	136	Years after leaving her step-family\'s ranch to pursue a new life and career, Lynn James is called back to save the property from the crafty yet handsome Jake Ragnall. The feud between the families has yet to die, and Lynn is trapped in the middle, torn between her loyalty to the men who raised her and the man who ignites her desire. Jake Ragnall has loved Lynn for years, and uses the opportunity to win her heart. To win her family\'s ranch, she must spend the week with him. Will his plans to dominate her help to win her love, or push her away for good?	''	Romance	''
